ano,fase,pedra,ian,faixa_ian,ida,ieg,iaa,ips,ipp,defasagem,risco_defasagem,origem_aba,ra,turma,nome,ano_nasc,idade_22,genero,ano_ingresso,instituicao_de_ensino,pedra_20,pedra_21,pedra_22,inde_22,cg,cf,ct,nº_av,avaliador1,rec_av1,avaliador2,rec_av2,avaliador3,rec_av3,avaliador4,rec_av4,rec_psicologia,matem,portug,ingles,indicado,atingiu_pv,ipv,fase_ideal,destaque_ieg,destaque_ida,destaque_ipv,inde_2023,nome_anonimizado,data_de_nasc,idade,pedra_23,inde_23,mat,por,ing,destaque_ipv_1,inde_2024,avaliador5,avaliador6,escola,ativo_inativo,ativo_inativo_1
2022,5,,5.0,Moderada,5.6,6.1,9.2,5.0,,-2,1,PEDE2022,RA-41,A,Aluno-41,2005.0,17.0,Menino,2018,Escola Pública,Ágata,Ágata,Quartzo,5.581,777.0,51.0,9.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Mantido na Fase atual,Avaliador-31,,Requer avaliação,6.3,2.5,8.0,Não,Não,4.375,Fase 7 (3º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,10.0,Adequada,4.8,7.9,8.3,5.6,,0,0,PEDE2022,RA-42,A,Aluno-42,2007.0,15.0,Menino,2019,Rede Decisão,Topázio,Ametista,Ágata,6.72,582.0,33.0,5.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase,Avaliador-31,,Requer avaliação,3.7,4.5,6.2,Não,Não,6.083,Fase 5 (1º EM),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,4.3,6.5,6.3,5.6,,-1,1,PEDE2022,RA-43,A,Aluno-43,2006.0,16.0,Menina,2019,Escola Pública,Ametista,Ágata,Quartzo,5.486,791.0,54.0,11.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Alocado em Fase anterior,Avaliador-31,,Requer avaliação,4.0,5.8,3.2,Não,Não,5.958,Fase 6 (2º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,3.0,5.9,5.0,7.5,,-2,1,PEDE2022,RA-44,A,Aluno-44,2005.0,17.0,Menina,2021,Escola Pública,,Ametista,Quartzo,5.542,785.0,52.0,10.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Mantido na Fase + Bolsa,Avaliador-31,,Sem limitações,2.3,3.5,3.2,Sim,Não,7.292,Fase 7 (3º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,10.0,Adequada,6.8,8.9,7.9,5.6,,0,0,PEDE2022,RA-45,A,Aluno-45,2007.0,15.0,Menina,2019,Rede Decisão,Ametista,Topázio,Ametista,7.591,277.0,17.0,2.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase + Bolsa,Avaliador-31,,Requer avaliação,6.3,5.2,8.8,Não,Não,7.417,Fase 5 (1º EM),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,2.1,8.4,8.8,6.3,,-2,1,PEDE2022,RA-46,A,Aluno-46,2005.0,17.0,Menina,2022,Escola Pública,,,Ágata,6.048,719.0,46.0,7.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Mantido na Fase atual,Avaliador-31,,Sem limitações,2.8,2.8,0.7,Não,Não,7.083,Fase 7 (3º EM),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,2.1,6.3,7.9,7.5,,-2,1,PEDE2022,RA-47,A,Aluno-47,2005.0,17.0,Menina,2022,Escola Pública,,,Quartzo,5.677,762.0,49.0,8.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Mantido na Fase atual,Avaliador-31,,Sem limitações,2.5,2.2,1.5,Não,Não,7.042,Fase 7 (3º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,10.0,Adequada,8.1,8.4,6.7,7.5,,0,0,PEDE2022,RA-48,A,Aluno-48,2007.0,15.0,Menina,2017,Rede Decisão,Ametista,Ametista,Ametista,8.006,140.0,10.0,1.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase + Bolsa,Avaliador-31,,Sem limitações,6.7,8.0,9.5,Não,Sim,8.5,Fase 5 (1º EM),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,3.9,7.4,7.5,7.5,,-2,1,PEDE2022,RA-49,A,Aluno-49,2005.0,17.0,Menina,2022,Escola Pública,,,Ágata,6.304,687.0,42.0,6.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase,Avaliador-31,,Sem limitações,1.5,4.2,6.2,Não,Não,7.042,Fase 7 (3º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,2.5,Severa,7.8,8.4,7.5,7.5,,-3,1,PEDE2022,RA-50,A,Aluno-50,2004.0,18.0,Menina,2022,Escola Pública,,,Ametista,7.138,445.0,28.0,4.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase,Avaliador-31,,Sem limitações,6.5,7.3,9.7,Não,Não,7.542,Fase 8 (Universitários),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,5.0,7.6,8.8,7.5,,-2,1,PEDE2022,RA-51,B,Aluno-51,2005.0,17.0,Menina,2022,Escola Pública,,,Ágata,6.488,645.0,39.0,13.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Mantido na Fase atual,Avaliador-31,,Não atendido,4.5,4.5,6.0,Não,Não,6.5,Fase 7 (3º EM),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,10.0,Adequada,6.2,8.9,9.6,7.5,,2,0,PEDE2022,RA-52,B,Aluno-52,2009.0,13.0,Menino,2018,Rede Decisão,Topázio,Ametista,Ametista,7.861,183.0,12.0,5.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase + Bolsa,Avaliador-31,,Não atendido,3.3,6.3,8.8,Não,Não,7.5,Fase 3 (7º e 8º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,7.0,7.0,9.2,7.5,,-2,1,PEDE2022,RA-53,B,Aluno-53,2005.0,17.0,Menino,2022,Escola Pública,,,Ágata,6.725,579.0,32.0,11.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-24,Alocado em Fase anterior,Avaliador-31,,Não atendido,6.0,8.0,,Não,Não,6.458,Fase 7 (3º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,4.8,6.9,7.9,7.5,,-1,1,PEDE2022,RA-54,B,Aluno-54,2006.0,16.0,Menina,2022,Escola Pública,,,Ágata,6.058,716.0,45.0,14.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Alocado em Fase anterior,Avaliador-31,,Não atendido,3.0,6.5,,Não,Não,6.125,Fase 6 (2º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,7.5,7.6,7.1,5.6,,-1,1,PEDE2022,RA-55,B,Aluno-55,2006.0,16.0,Menina,2017,Escola Pública,Ametista,Ametista,Ágata,6.576,634.0,38.0,12.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase,Avaliador-31,,Requer avaliação,6.7,7.8,7.9,Não,Não,6.5,Fase 6 (2º EM),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,10.0,Adequada,7.0,10.0,10.0,7.5,,0,0,PEDE2022,RA-56,B,Aluno-56,2007.0,15.0,Menina,2019,Rede Decisão,Topázio,Topázio,Topázio,8.404,46.0,7.0,1.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase + Bolsa,Avaliador-31,,Sem limitações,4.5,6.5,10.0,Não,Não,8.25,Fase 5 (1º EM),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,8.4,8.1,7.1,5.6,,-1,1,PEDE2022,RA-57,B,Aluno-57,2006.0,16.0,Menino,2017,Rede Decisão,Ametista,Ametista,Ametista,7.305,388.0,25.0,10.0,3.0,Avaliador-5,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-24,Mantido na Fase + Bolsa,Avaliador-31,,Requer avaliação,9.0,7.0,9.3,Não,Não,7.875,Fase 6 (2º EM),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,10.0,Adequada,7.2,9.2,9.6,6.3,,0,0,PEDE2022,RA-58,B,Aluno-58,2007.0,15.0,Menino,2017,Rede Decisão,Topázio,Topázio,Topázio,8.136,103.0,9.0,3.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase + Bolsa,Avaliador-31,,Sem limitações,4.5,8.0,9.0,Não,Não,8.125,Fase 5 (1º EM),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,7.2,9.3,9.2,7.5,,-2,1,PEDE2022,RA-59,B,Aluno-59,2005.0,17.0,Menino,2022,Escola Pública,,,Ametista,7.642,257.0,15.0,7.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-24,Mantido na Fase atual,Avaliador-31,,Não atendido,7.0,5.7,8.8,Não,Não,7.917,Fase 7 (3º EM),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,2.5,Severa,4.9,6.0,6.7,7.5,,-3,1,PEDE2022,RA-60,B,Aluno-60,2004.0,18.0,Menina,2021,Escola Pública,,Quartzo,Quartzo,5.537,787.0,53.0,16.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-24,Alocado em Fase anterior,Avaliador-31,,Não atendido,5.0,6.2,3.5,Não,Não,6.167,Fase 8 (Universitários),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,10.0,Adequada,5.8,7.4,9.2,7.5,,0,0,PEDE2022,RA-61,B,Aluno-61,2007.0,15.0,Menino,2021,Escola Pública,,Ágata,Ametista,7.533,298.0,20.0,8.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase + Bolsa,Avaliador-31,,Não atendido,1.7,6.3,9.3,Sim,Não,7.875,Fase 5 (1º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,9.3,9.4,8.8,7.5,,-2,1,PEDE2022,RA-62,B,Aluno-62,2005.0,17.0,Menino,2022,Escola Pública,,,Ametista,7.891,173.0,11.0,4.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-27,Promovido de Fase + Bolsa,Avaliador-24,Mantido na Fase atual,Avaliador-31,,Não atendido,8.5,10.0,,Sim,Não,7.25,Fase 7 (3º EM),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,8.7,9.1,8.3,8.8,,-1,1,PEDE2022,RA-63,B,Aluno-63,2006.0,16.0,Menino,2018,Rede Decisão,Ametista,Ametista,Topázio,8.282,64.0,8.0,2.0,3.0,Avaliador-5,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase + Bolsa,Avaliador-31,,Sem limitações,8.2,8.2,9.7,Não,Sim,9.417,Fase 6 (2º EM),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,7.5,8.1,7.1,8.1,,-1,1,PEDE2022,RA-64,B,Aluno-64,2006.0,16.0,Menino,2019,Escola Pública,Ametista,Topázio,Ametista,7.368,372.0,23.0,9.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase + Bolsa,Avaliador-31,,Sem limitações,4.8,8.2,9.4,Sim,Não,8.25,Fase 6 (2º EM),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,9.3,7.7,8.3,7.5,,-2,1,PEDE2022,RA-65,B,Aluno-65,2005.0,17.0,Menina,2022,Escola Pública,,,Ametista,7.712,232.0,13.0,6.0,3.0,Avaliador-5,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase + Bolsa,Avaliador-31,,Não atendido,9.0,9.5,9.5,Sim,Não,7.875,Fase 7 (3º EM),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,4.5,5.6,7.5,7.5,,-2,1,PEDE2022,RA-66,B,Aluno-66,2005.0,17.0,Menina,2022,Escola Pública,,,Quartzo,5.665,768.0,50.0,15.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Alocado em Fase anterior,Avaliador-31,,Não atendido,3.0,6.0,,Não,Não,5.917,Fase 7 (3º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,3.6,3.0,5.8,7.5,,-1,1,PEDE2022,RA-67,C,Aluno-67,2006.0,16.0,Menina,2019,Escola Pública,Ágata,Ágata,Quartzo,5.195,812.0,56.0,6.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-28,Promovido de Fase,Avaliador-31,Mantido na Fase atual,Não atendido,3.0,4.2,3.5,Não,Não,6.889,Fase 6 (2º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,4.0,6.0,8.3,7.5,,-1,1,PEDE2022,RA-68,C,Aluno-68,2006.0,16.0,Menino,2019,Escola Pública,Ametista,Ágata,Ágata,6.438,653.0,40.0,2.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-28,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,Não atendido,4.7,4.8,2.7,Sim,Não,7.944,Fase 6 (2º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,2.5,6.1,8.3,7.5,,-1,1,PEDE2022,RA-69,C,Aluno-69,2006.0,16.0,Menino,2018,Escola Pública,Ametista,Ametista,Quartzo,5.718,756.0,47.0,3.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-28,Alocado em Fase anterior,Avaliador-31,Alocado em Fase anterior,Sem limitações,4.7,2.6,0.3,Não,Não,6.167,Fase 6 (2º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,2.9,6.6,8.8,5.0,,-1,1,PEDE2022,RA-70,C,Aluno-70,2006.0,16.0,Menina,2017,Escola Pública,Ágata,Quartzo,Quartzo,5.712,757.0,48.0,4.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-28,Mantido na Fase atual,Avaliador-31,Promovido de Fase,Sem limitações,5.7,2.9,0.2,Não,Não,6.111,Fase 6 (2º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,1.2,2.0,7.9,7.5,,-2,1,PEDE2022,RA-71,C,Aluno-71,2005.0,17.0,Menina,2019,Escola Pública,Ágata,Ametista,Quartzo,4.332,846.0,58.0,8.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-28,Mantido na Fase atual,Avaliador-31,Alocado em Fase anterior,Não atendido,1.3,2.2,0.0,Não,Não,5.833,Fase 7 (3º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,7.8,7.5,8.3,7.5,,-2,1,PEDE2022,RA-72,C,Aluno-72,2005.0,17.0,Menina,2022,Escola Pública,,,Ametista,7.64,259.0,16.0,1.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-28,Promovido de Fase + Bolsa,Avaliador-31,Promovido de Fase,Não atendido,7.5,7.8,8.0,Sim,Sim,8.667,Fase 7 (3º EM),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,3.3,3.0,7.1,7.5,,-2,1,PEDE2022,RA-73,C,Aluno-73,2005.0,17.0,Menina,2022,Escola Pública,,,Quartzo,5.271,804.0,55.0,5.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-28,Mantido na Fase atual,Avaliador-31,Alocado em Fase anterior,Não atendido,4.5,3.0,2.3,Sim,Não,7.278,Fase 7 (3º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,2.0,3.3,9.6,7.5,,-1,1,PEDE2022,RA-74,C,Aluno-74,2006.0,16.0,Menino,2022,Escola Pública,,,Quartzo,4.989,820.0,57.0,7.0,4.0,Avaliador-6,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-28,Mantido na Fase atual,Avaliador-31,Alocado em Fase anterior,Não atendido,6.0,0.0,0.0,Não,Não,5.833,Fase 6 (2º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,0.0,3.8,5.4,6.3,,-1,1,PEDE2022,RA-75,F,Aluno-75,2006.0,16.0,Menina,2022,Escola Pública,,,Quartzo,3.915,855.0,59.0,4.0,4.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase,Avaliador-31,Alocado em Fase anterior,Sem limitações,0.0,0.0,,Não,Não,4.625,Fase 6 (2º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,10.0,Adequada,8.7,9.1,10.0,8.1,,0,0,PEDE2022,RA-76,F,Aluno-76,2007.0,15.0,Menina,2017,Rede Decisão,Ametista,Topázio,Topázio,9.105,3.0,3.0,1.0,4.0,Avaliador-5,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase + Bolsa,Avaliador-31,Promovido de Fase + Bolsa,Sem limitações,9.3,8.3,8.4,Não,Sim,9.292,Fase 5 (1º EM),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,0.7,2.7,7.1,5.0,,-1,1,PEDE2022,RA-77,F,Aluno-77,2006.0,16.0,Menino,2019,Escola Pública,Quartzo,Quartzo,Quartzo,3.846,857.0,60.0,5.0,4.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase,Avaliador-31,Alocado em Fase anterior,Não indicado,0.3,1.8,0.0,Não,Não,4.625,Fase 6 (2º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,7.2,6.6,8.3,5.6,,-2,1,PEDE2022,RA-78,F,Aluno-78,2005.0,17.0,Menino,2018,Rede Decisão,Ametista,Ágata,Ametista,7.04,475.0,29.0,2.0,4.0,Avaliador-5,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-24,Mantido na Fase + Bolsa,Avaliador-31,Promovido de Fase,Requer avaliação,8.7,5.7,7.3,Não,Não,8.0,Fase 7 (3º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,8.9,6.3,5.4,5.6,,-1,1,PEDE2022,RA-79,F,Aluno-79,2006.0,16.0,Menina,2018,Rede Decisão,Ametista,Ágata,Ágata,6.847,541.0,31.0,3.0,4.0,Avaliador-5,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase + Bolsa,Avaliador-31,Promovido de Fase,Requer avaliação,9.5,7.7,9.5,Não,Não,7.292,Fase 6 (2º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,7.1,8.3,9.2,5.0,,-1,1,PEDE2022,RA-80,K,Aluno-80,2006.0,16.0,Menina,2017,Rede Decisão,Ametista,Topázio,Ametista,7.29,397.0,26.0,6.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase + Bolsa,Avaliador-31,Promovido de Fase,Requer avaliação,6.5,7.7,7.3,Não,Não,7.625,Fase 6 (2º EM),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,10.0,Adequada,6.0,9.2,9.2,5.0,,1,0,PEDE2022,RA-81,K,Aluno-81,2008.0,14.0,Menina,2017,Rede Decisão,Ametista,Topázio,Ametista,7.675,247.0,14.0,2.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-24,Mantido na Fase + Bolsa,Avaliador-31,Promovido de Fase + Bolsa,Requer avaliação,5.5,5.2,7.3,Não,Não,7.458,Fase 4 (9º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2022,5,,5.0,Moderada,5.5,6.8,8.8,7.5,,-2,1,PEDE2022,RA-82,K,Aluno-82,2005.0,17.0,Menina,2022,Escola Pública,,,Ágata,6.596,628.0,37.0,9.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase + Bolsa,Avaliador-31,Mantido na Fase atual,Não atendido,6.0,5.0,,Sim,Não,6.417,Fase 7 (3º EM),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
